"FID";"precipitation_at_irrigation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"20";"precipitation_at_irrigation_km3";"Bahrain";"MENA";"BHR";0.00587247;0.00401043;0.000696118;0.00444061;0.00113069;0.00209295;0.00877354;0.00196696;0.0019965;0.00170026;0.00483877;0.012361;0.000704425;0.00309137;0.00553453;0.00114936;0.00370487;0.003503;0.0150847;0.00628726;0.00169977;0.00360656;0.00932551;0.00387578;0.0181189;0.0125023;0.00789343;0.011766;0.0136007;0.00513967;0.0250041;0.0162778;0.00933426;0.0248971;0.0218462;0.0161727;0.00520929;0.0338796;0.0228062;0.0370124;0.0259773;0.0230554;0.0119775;0.0107815;0.0213618;0.0173656;0.0178862;0.0213222;0.0204499;0.0106352;0.00721089;0.0227427;0.00522413;0.0195195;0.0119067;0.0205605;0.0213834;0.0177937;0.0120010724655172;0.00896707110476561;0.646784248086022;0.692515918668676;0.478523895946764;4.13264076293274e-08;2.64174799252307e-09;1.12046593780946e-07;0.000343447744347715;0.418329863572199;0.418329863572199;0.0032300636;0.00222962753076042;0.003306042;0.00305988983725232;0.005306019;0.00436241427851368;0.005945838;0.00542289046341709;0.007325304;0.00666853515029575;0.01018042;0.00354411447937986;0.019471892;0.00668298870172021;0.023016038;0.0130179751676949;0.0186307;0.00683528382256362;0.01753182;0.00420115320858452;0.013320784;0.00761713242312552;0.0199125333333333;0.00188052708657263
"200";"precipitation_at_irrigation_km3";"Saint Vincent and the Grenadines";"LCR";"VCT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"201";"precipitation_at_irrigation_km3";"Venezuela, Republica Bolivariana de";"LCR";"VEN";1.97468;1.99746;2.22268;1.95352;2.12322;2.61657;2.43818;2.51093;3.2316;2.64537;2.849;3.60674;3.46281;2.82664;2.90905;3.00561;3.02405;3.2858;3.03085;2.73933;3.67745;4.36968;3.95171;6.37178;4.50598;4.60672;4.67448;5.59193;5.1309;5.04831;5.83196;4.4562;5.87157;4.60177;5.03782;6.13077;5.65244;6.08401;6.5133;5.24283;7.2126;8.4667;6.07166;5.22149;5.75687;7.054;8.59986;8.58264;8.02711;6.59199;7.03084;5.1393;9.11781;8.65631;7.10362;5.75008;4.91932;4.33744;4.85250586206897;1.96708394797453;0.847128235754707;0.859485065674121;0.707199032062916;0;0;4.44089209850063e-15;0.0986785302531599;0.717626247812883;0.717626247812883;2.054312;0.114922287307554;2.68853;0.314715321600331;3.130848;0.37344581945712;3.017128;0.193471731836979;4.57532;1.05705065462824;5.010468;0.396842010339127;5.159864;0.667035444957762;5.92467;0.488202488983823;6.545864;1.29764163871617;7.77112;0.910427678264451;7.409576;1.57031941124409;5.00228;0.709964586159056
"202";"precipitation_at_irrigation_km3";"U.S. Virgin Islands (U.S.)";"Other";"VIR";0.100091;0.0741291;0.110138;0.0748292;0.0939585;0.096811;0.0688179;0.102838;0.070994;0.059995;0.0773362;0.118932;0.111029;0.0928709;0.0721603;0.0596396;0.0965319;0.0750706;0.0620366;0.0850718;0.0803421;0.149053;0.0615209;0.0943831;0.0626944;0.0904506;0.0911671;0.0655405;0.0759892;0.105754;0.0958965;0.0967604;0.0897972;0.0758414;0.110049;0.0849269;0.0694914;0.0692044;0.0776222;0.0665197;0.118096;0.0963555;0.0664013;0.0437452;0.0420136;0.0505346;0.0604544;0.0621901;0.0586734;0.0494044;0.0545036;0.0526104;0.0659453;0.0605854;0.039994;0.0600309;0.0475056;0.0385491;0.0773082310344828;0.0227210795261605;-0.520391981163056;-0.571933925989726;-0.398669086509377;2.82399994538415e-05;4.20509274903673e-06;9.84442039286385e-06;-0.000700180768402591;0.270807814058811;0.270807814058811;0.09062916;0.0158358491655168;0.07989118;0.0187781267532733;0.09446568;0.0204110066448718;0.0756701;0.0155468269662977;0.0895987;0.0359012295288755;0.08578028;0.0154539084964613;0.0936689;0.0124060173621513;0.07355292;0.00759602223581527;0.07332232;0.0333097294158479;0.05625138;0.00588138295658428;0.05472774;0.00976936915609191;0.0486952;0.0107901943416233
"203";"precipitation_at_irrigation_km3";"Vietnam";"EAP";"VNM";15.7894;16.4347;19.7418;20.2279;16.2911;19.0967;19.7398;17.2031;19.0602;17.852;17.3872;18.0718;24.3771;20.9891;25.8139;24.3028;24.809;28.8473;22.383;23.1076;26.3217;25.1601;31.349;30.1567;33.85;35.9822;38.3757;39.8744;47.3594;39.3746;40.0203;43.722;45.8914;44.0995;44.7809;46.3448;53.7733;46.9847;56.6454;48.9268;49.017;61.583;54.8469;68.5681;60.2383;62.3785;60.3242;78.9755;72.9092;82.3507;85.8608;72.5663;72.2496;84.463;86.8747;84.1447;72.7633;68.5837;43.2623431034483;22.2087248846121;0.959388824387871;0.976252730013227;0.872958257713249;0;0;0;1.26173717739702;0.920426916360338;0.920426916360338;17.69698;2.10923894497518;18.59036;1.03295788055467;21.32782;3.73054639925574;24.68994;2.51363615465723;29.3675;3.59239117928435;40.19326;4.27673909281359;43.70282;2.21758964576407;50.535;4.48810339731607;58.85066;7.35783306979711;71.38762;9.79341305352736;80.40288;7.34924962339694;75.1639;8.05346760842806
"204";"precipitation_at_irrigation_km3";"Vanuatu";"EAP";"VUT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"205";"precipitation_at_irrigation_km3";"West Bank and Gaza";"MENA";"PSE";0.0359691;0.0597638;0.0491569;0.0970702;0.0497007;0.0785341;0.102247;0.0910243;0.0854503;0.104171;0.0892952;0.0796636;0.0817125;0.115657;0.0786603;0.071319;0.130257;0.0807381;0.0705545;0.110352;0.0705401;0.115926;0.11335;0.072679;0.116185;0.11793;0.0908129;0.0909367;0.128947;0.0878968;0.116521;0.0787107;0.0763802;0.136636;0.152931;0.067999;0.140222;0.0537839;0.0758253;0.10712;0.0640413;0.0374003;0.102075;0.0899336;0.122546;0.13335;0.0787115;0.0887794;0.100143;0.0864749;0.0778237;0.0816498;0.0802382;0.0945625;0.123344;0.124361;0.0971029;0.120629;0.092686125862069;0.0259230542052894;0.271396530886257;0.264572887508075;0.182093163944344;0.0393265666765292;0.045048283400139;0.0434764357463842;0.000416620926512668;0.0736560769770993;0.0736560769770993;0.05833214;0.0232458560096848;0.09228534;0.0109305555532644;0.08899772;0.0154747228032362;0.09264412;0.0265177446391468;0.09773602;0.0238878050624581;0.10330468;0.0188271268587907;0.11223578;0.0342030275834172;0.08899004;0.0346656011353186;0.08319924;0.033220411695417;0.09749176;0.0214640224336679;0.09152364;0.0189361572723454;0.114030966666667;0.0147784145564852
"206";"precipitation_at_irrigation_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"precipitation_at_irrigation_km3";"Yemen, Republic of";"MENA";"YEM";0.300112;0.370838;0.473148;0.557226;0.454654;1.04603;0.845861;0.646734;0.485097;0.778337;0.80679;0.524391;0.505168;0.364324;0.343461;0.572587;0.528847;0.795759;0.464289;0.736318;0.64168;0.657202;0.363522;0.451211;0.386547;0.966623;0.389188;0.445922;0.60233;0.640641;0.652326;0.528254;0.586521;0.956152;1.48862;1.86708;1.49451;1.34488;1.94903;2.28357;2.62483;1.65741;3.03803;2.44294;2.15788;4.78906;4.27404;3.73995;3.48709;2.52735;2.55579;1.56096;2.84051;2.28592;2.62867;2.64184;2.27226;2.57859;1.38618793103448;1.11857609361023;0.783772100639467;0.790334984158233;0.576527525710829;3.48387985127374e-13;0;1.62970525963146e-10;0.0519165654434151;0.614298705740801;0.614298705740801;0.4311956;0.0987672923937879;0.7604118;0.210903719774451;0.5088268;0.185246192073414;0.61956;0.1407328255099;0.5000324;0.140235409374024;0.6089408;0.225749631126387;0.8423746;0.397123941645175;1.787814;0.374254416714085;2.384218;0.516790890564066;3.763498;0.854026978244833;2.37437;0.496066385829558;2.49756333333333;0.197664702547858
"208";"precipitation_at_irrigation_km3";"South Africa";"AFR";"ZAF";4.38878;4.58508;4.1846;4.41357;4.72817;4.63361;4.5884;3.82055;4.09445;5.41539;4.4977;4.72181;4.70244;5.74302;5.03788;5.2786;6.96391;6.28698;7.39823;7.24908;5.91256;5.44686;6.30488;7.05214;5.1358;5.85588;5.87018;7.035;6.18272;6.67948;6.9788;7.40004;5.75994;6.88242;5.4714;7.0432;5.94397;8.12372;10.016;8.33423;8.32515;7.85479;9.49271;9.40652;7.18985;6.30583;8.24884;6.88213;9.38633;7.91433;7.46357;7.95243;7.52105;8.58115;8.23159;8.14192;8.22722;6.18322;6.54258793103448;1.56072148783235;0.799667040361146;0.822018517948876;0.62129461584997;5.17363929475323e-14;0;5.61461988013434e-12;0.0739069408471494;0.639467375439955;0.639467375439955;4.46004;0.2065389434223;4.51048;0.610159609692415;4.94057;0.488387886315785;6.63536;0.870162958847364;5.970448;0.751005167039482;6.324652;0.518877121792819;6.49852;0.835353564306755;7.892224;1.52281972023283;8.453804;0.994980249994944;7.747492;1.20335109578211;7.949958;0.473883264654915;7.51745333333333;1.15626682185961
"209";"precipitation_at_irrigation_km3";"Congo, Dem. Rep.";"AFR";"COD";0.0145805;0.0166921;0.0184445;0.0204322;0.0188572;0.0200093;0.0186925;0.017161;0.0202739;0.0190681;0.0185466;0.0196116;0.0350424;0.0312329;0.0324432;0.0319998;0.030955;0.033753;0.031468;0.0467495;0.05173;0.0832306;0.109884;0.103116;0.0985082;0.115671;0.113383;0.117329;0.143453;0.151202;0.154384;0.130816;0.145351;0.136949;0.134413;0.143515;0.168238;0.145775;0.149356;0.169165;0.175658;0.168529;0.164491;0.158128;0.169891;0.148133;0.155244;0.144182;0.187628;0.18139;0.14684;0.197133;0.162716;0.185991;0.144302;0.158186;0.135159;0.152838;0.103412432758621;0.0625427588670915;0.917016795701212;0.902980713033314;0.753176043557169;0;0;0;0.00339629139930478;0.840919803598117;0.840919803598117;0.0178013;0.00223909262537306;0.01904096;0.00123634885368168;0.02737534;0.00770665446143786;0.03498506;0.00666038460360961;0.08929376;0.0231717294397289;0.1282076;0.0177231747663899;0.1403826;0.00948248080936629;0.1552098;0.0124953228729793;0.1673394;0.00652089313667998;0.1633154;0.0198716723453261;0.1673964;0.0234938692279497;0.148727666666667;0.0120512162180144
"21";"precipitation_at_irrigation_km3";"Bahamas, The";"LCR";"BHS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"210";"precipitation_at_irrigation_km3";"Zambia";"AFR";"ZMB";0.00656849;0.00615388;0.0045734;0.00689431;0.00772151;0.00598573;0.00521168;0.00451305;0.0113005;0.0189251;0.0239162;0.0485511;0.0459207;0.0698871;0.0736118;0.0967984;0.157356;0.118627;0.155734;0.141401;0.181841;0.148418;0.14056;0.14444;0.145949;0.152932;0.195322;0.232012;0.266225;0.178279;0.220101;0.285238;0.232409;0.224749;0.301967;0.357241;0.291562;0.447728;0.59734;0.987392;0.829564;0.822499;1.42411;1.52952;1.24799;1.57511;1.55117;1.23391;1.54791;1.62088;1.45218;1.47302;1.64842;1.32008;1.72336;1.34514;1.38767;1.09008;0.544206361206897;0.602495439242148;0.884652054047751;0.963886923621151;0.849969751966122;0;0;0;0.0315628981854252;0.7826092567309;0.7826092567309;0.006382318;0.00116346457671474;0.009187212;0.00606618869128467;0.05237738;0.020148565640437;0.13398328;0.0259467294026049;0.1522416;0.0167903689149465;0.204954;0.0447126669356682;0.2528928;0.0378861807154007;0.5362526;0.277044074173768;1.1707366;0.330363385077402;1.505796;0.154760414447623;1.523412;0.161681366025897;1.27429666666667;0.160947306387318
"211";"precipitation_at_irrigation_km3";"Zimbabwe";"AFR";"ZWE";0.211444;0.171537;0.142548;0.15013;0.19967;0.162163;0.198031;0.163067;0.234786;0.351001;0.240865;0.395446;0.229373;0.312434;0.445725;0.451769;0.671328;0.505141;0.70014;0.80975;0.853369;0.514627;0.58307;0.709674;0.441275;0.396804;0.546858;0.779748;0.702097;0.466691;0.652758;0.710589;0.740781;0.586569;0.486743;0.880505;0.664386;0.550919;1.23188;1.29235;1.10363;1.45356;1.70633;1.63067;0.791448;1.20635;1.39385;1.11979;1.24764;1.4117;1.1807;1.19532;1.36596;1.36168;1.10207;1.17025;1.33119;0.713611;0.741789482758621;0.436187177609315;0.857208114241317;0.873819557660956;0.683000604960678;0;0;3.64153152077051e-14;0.0221416401611859;0.734805751121152;0.734805751121152;0.1750658;0.030084854830961;0.2218096;0.0781547128380624;0.3247686;0.0947602534309612;0.6276256;0.146854993147322;0.620403;0.163486715091777;0.5784396;0.159916277105553;0.635488;0.10191071157636;0.924008;0.331267449790196;1.3371276;0.383510564259708;1.275866;0.124859920430857;1.241146;0.117476438829239;1.07168366666667;0.320370795891781
"212";"precipitation_at_irrigation_km3";"Serbia";"ECA";"SRB";0.175812;0.198708;0.203155;0.154772;0.212555;0.222159;0.238821;0.195553;0.237704;0.211054;0.231684;0.308099;0.296702;0.254687;0.343491;0.269256;0.39011;0.33417;0.319524;0.381296;0.398757;0.404112;0.447033;0.465521;0.399237;0.317812;0.385161;0.416564;0.375871;0.509541;0.399145;0.428303;0.381909;0.522464;0.410183;0.370464;0.403177;0.503325;0.531732;0.423822;0.407442;0.359138;0.149871;0.357543;0.311996;0.298586;0.363438;0.397398;0.651521;0.586274;0.49009;0.587876;0.716489;0.36812;0.466764;0.521782;0.715977;0.535753;0.378612120689655;0.132285211203921;0.736380021049493;0.715524931557415;0.557168784029038;4.46827019828788e-11;0;6.48960885030192e-10;0.00576851348857236;0.542255535400854;0.542255535400854;0.1890004;0.0234250220981753;0.2210582;0.0183331034388616;0.2869326;0.0442563464296365;0.3388712;0.0491629173788538;0.422932;0.0312039948243811;0.4009898;0.0704023617551287;0.4284008;0.0552204054150275;0.446504;0.0683121908556591;0.317198;0.0994435114700803;0.4594434;0.151592856974859;0.5258678;0.13213547717097;0.591170666666667;0.10831095438751
"213";"precipitation_at_irrigation_km3";"Kosovo";"ECA";"XRK";0.130036;0.136487;0.132416;0.0998976;0.160765;0.15087;0.128104;0.098857;0.113172;0.121982;0.12125;0.142065;0.124115;0.12487;0.159965;0.17793;0.154311;0.11577;0.167113;0.116335;0.153913;0.194024;0.164893;0.198786;0.14078;0.157006;0.154972;0.153136;0.155688;0.177615;0.136507;0.141216;0.129767;0.160817;0.148707;0.137749;0.159668;0.179858;0.183268;0.120346;0.144966;0.0584172;0.0457829;0.0626956;0.0832567;0.0809578;0.0967271;0.0931713;0.269653;0.211696;0.187932;0.233664;0.256763;0.130549;0.190733;0.185708;0.278106;0.189615;0.14871414137931;0.0468686353393091;0.291127461610716;0.28844320034452;0.203871748336358;0.0266119529023812;0.0284602180202717;0.0237845796368925;0.000808008822172314;0.0847551989038984;0.0847551989038984;0.13192032;0.021691709748473;0.122597;0.0192515325883422;0.134453;0.0164456075442654;0.1462918;0.0288435251781054;0.1704792;0.0252156678812995;0.1596834;0.0101210141191483;0.1434028;0.0119337556200888;0.1561778;0.0270663576456087;0.07902368;0.0392507665364258;0.15044104;0.0850831837711366;0.1999282;0.0485031767073044;0.217809666666667;0.0522546842142724
"214";"precipitation_at_irrigation_km3";"Disputed Area - China and India";"Other";"XXX";0.178036;0.160212;0.143339;0.156279;0.152072;0.152958;0.168603;0.180335;0.191684;0.135836;0.186265;0.173391;0.234106;0.213897;0.174525;0.244655;0.235952;0.206953;0.201791;0.281031;0.23804;0.222755;0.262288;0.279476;0.237256;0.283725;0.282273;0.282744;0.273525;0.287084;0.377011;0.333809;0.349708;0.383286;0.313441;0.38895;0.326935;0.383357;0.372132;0.321945;0.419847;0.378746;0.39919;0.384838;0.4032;0.406159;0.405286;0.383031;0.399393;0.434796;0.464307;0.400193;0.535607;0.367204;0.487496;0.479593;0.407836;0.447253;0.303028189655172;0.105443189453807;0.952766557956795;0.95484327417023;0.818511796733213;0;0;0;0.00594916014026878;0.907764113960834;0.907764113960834;0.1579876;0.0128392115918385;0.1658832;0.0220897495390962;0.1964368;0.0266389217349351;0.2340764;0.0320085339995446;0.247963;0.0226209186152994;0.2818702;0.00502971497204364;0.351451;0.0292652487517192;0.3586638;0.0318723527167356;0.3971642;0.01617258065987;0.405733;0.018712400019773;0.4509614;0.0675841921776091;0.444894;0.0359366167439285
"215";"precipitation_at_irrigation_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"216";"precipitation_at_irrigation_km3";"Disputed Area - China and India";"Other";"XXX";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";"precipitation_at_irrigation_km3";"Anguilla (U.K.)";"Other";"AIA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";"precipitation_at_irrigation_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"precipitation_at_irrigation_km3";"Montserrat (U.K.)";"Other";"MSR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"precipitation_at_irrigation_km3";"Bosnia and Herzegovina";"ECA";"BIH";0.0251387;0.0263441;0.0250158;0.0210341;0.0278157;0.0272439;0.0263686;0.0226494;0.0291026;0.02071;0.024507;0.0318619;0.0282901;0.0241216;0.0291282;0.0233496;0.0289845;0.0223555;0.0295668;0.0290397;0.0338257;0.0371922;0.0311542;0.0334953;0.0268336;0.0202041;0.0349727;0.0304508;0.0301177;0.0357029;0.0311148;0.0225303;0.0269877;0.0338814;0.0195901;0.0202141;0.0185714;0.0261873;0.0292026;0.0192738;0.0215592;0.0334364;0.0247411;0.0265868;0.030926;0.0246043;0.0355609;0.0361737;0.0313374;0.030713;0.0338572;0.0402848;0.0527928;0.0240286;0.0310347;0.0461769;0.0466272;0.0314366;0.0290691051724138;0.00683854240187582;0.422044725595186;0.374634716540035;0.26799758015729;0.000967322877382548;0.00397649512145363;0.00296215944226619;0.000170912033590696;0.178121750402716;0.178121750402716;0.02506968;0.00252281315836112;0.0252149;0.00344376212302766;0.02758176;0.00326495317470251;0.02665922;0.00350011513910614;0.0325002;0.0038302777255703;0.03028964;0.00618482190107363;0.02682086;0.00589512036967864;0.02268984;0.00472780168609048;0.0274499;0.00476194127956236;0.03167786;0.00464684559276505;0.03639962;0.0108641540863521;0.0414135666666667;0.00864323957919328
"220";"precipitation_at_irrigation_km3";"Svalbard (Nor.)";"Other";"SJM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"221";"precipitation_at_irrigation_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"precipitation_at_irrigation_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"precipitation_at_irrigation_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"precipitation_at_irrigation_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"precipitation_at_irrigation_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"precipitation_at_irrigation_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"227";"precipitation_at_irrigation_km3";"Baker Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"228";"precipitation_at_irrigation_km3";"Wallis and Futuna (Fr.)";"Other";"WLF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
