"FID";"precipitation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"201";"precipitation_km3";"Venezuela, Republica Bolivariana de";"LCR";"VEN";1507.64;1672.84;1696.18;1700.23;1803.73;1853.52;1667.85;1530.3;1911.19;1792.16;1697.32;1740.48;1869.78;1757.19;1750.04;1754.25;1664.24;1695.08;1685.4;1615.77;1806.28;1871.16;1762.15;2041.85;1729.04;1605.37;1811.99;1902.92;1911.7;1677.81;1966.52;1650.12;1876.31;1606.97;1490.45;1778.51;1760.54;1800.88;1893.84;1591.55;2080.93;2177.9;1862.82;1429.74;1709.78;1873.25;1902.82;1934.12;1891.26;1933.88;1935.45;1400.59;2158.81;1925.84;1665.18;1698.75;1481.11;1437.84;1765.53827586207;170.919704623411;0.116849885879653;0.163554707927036;0.130066545674531;0.382375393703231;0.219292305726929;0.14924117352281;1.18269033190815;0.0136538958300895;0.0136538958300895;1676.124;106.846006617;1751.004;152.878828259508;1762.962;64.0794266516173;1682.948;50.2494922362406;1842.096;123.695376348512;1781.958;136.378921281846;1718.074;197.19189696841;1765.064;109.74335255495;1852.234;298.858908818191;1907.066;26.7501846722597;1817.174;291.185968635166;1539.23333333333;139.829354691114
"202";"precipitation_km3";"U.S. Virgin Islands (U.S.)";"Other";"VIR";0.948596;0.703596;1.02811;0.751266;0.878631;0.893069;0.691056;0.932583;0.719353;0.577554;0.726824;1.09985;1.05033;0.85878;0.733145;0.659718;0.889718;0.74128;0.631977;0.817897;0.775324;1.28066;0.574806;0.857264;0.588128;0.814776;0.824468;0.603695;0.718821;0.983897;0.839734;0.854968;0.795367;0.655671;0.949469;0.759157;0.601691;0.652732;0.689756;0.604699;1.02396;0.864593;0.573157;0.702317;0.672062;0.823209;0.944501;0.9948;0.954449;0.784528;0.885086;0.807403;1.04348;0.947695;0.61141;0.909953;0.746819;0.588015;0.804066431034483;0.155637538369856;-0.0566841921192574;-0.0427881509735766;-0.029643073200242;0.672560412181491;0.749206102282173;0.742389023026351;-0.000522428589006152;0.00321309763621334;0.00321309763621334;0.8620398;0.134834924564076;0.762723;0.147603500691887;0.8937858;0.174553470599126;0.748118;0.107551986227591;0.8152364;0.286950975284629;0.7891314;0.140685971711113;0.8190418;0.107215469889844;0.661607;0.0656040811344843;0.7672178;0.177711016151785;0.9002974;0.0910525546500481;0.8590148;0.163204787180707;0.748262333333333;0.16097385306109
"203";"precipitation_km3";"Vietnam";"EAP";"VNM";523.887;541.695;660.849;684.655;553.269;643.114;668.829;570.545;628.197;540.291;554.038;531.144;689.437;622.523;705.198;602.617;673.438;671.134;541.396;543.627;665.852;568.694;627.415;624.282;589.324;596.727;609.649;577.937;666.441;521.451;544.472;550.525;618.641;552.482;557.047;548.558;675.701;583.358;688.072;591.927;613.589;763.397;668.82;644.874;612.986;572.215;530.039;661.33;574.086;678.583;697.431;595.536;569.838;674.316;681.513;679.916;559.295;560.198;611.144827586207;58.7982417317192;0.125204090665039;0.14940478021471;0.0961887477313975;0.349035961330247;0.262217419906305;0.286166160835829;0.435946783967537;0.0156760643192608;0.0156760643192608;592.871;74.1474962085707;610.1952;53.1610060025203;620.468;77.9933342696669;606.4424;64.9323799140306;615.1134;37.5155033526141;594.441;52.4891207203931;564.6334;30.5268727730175;617.5232;61.1154946613377;660.7332;61.965992872704;603.2506;63.6826270053301;643.7268;57.073516482691;599.803;69.3813622596156
"204";"precipitation_km3";"Vanuatu";"EAP";"VUT";24.0083;35.7097;34.4647;49.3444;40.5132;36.7166;33.7583;38.205;25.8857;36.0878;31.9501;33.101;37.9217;38.2728;38.4852;32.3979;35.8791;39.2414;37.8414;29.5867;20.9533;23.9342;21.803;28.0217;28.5406;26.6102;31.8225;29.5269;25.5293;28.6847;41.8434;37.4932;26.2204;27.6503;23.0158;16.42;25.8638;20.2;26.7177;20.1612;24.2779;31.7652;32.0318;24.9687;27.1465;19.6834;19.5016;24.7498;27.231;26.7809;26.3595;23.0797;27.6932;29.2837;29.9918;27.7296;22.6742;22.3572;29.4429120689655;6.69952194194135;-0.577097258865688;-0.553785105663047;-0.375680580762251;2.11599594936884e-06;9.36148005491214e-06;3.10454104539913e-05;-0.228951474976155;0.333041246190281;0.333041246190281;36.80806;9.23876980246829;34.13068;4.87944019504287;35.94616;3.15539882788214;34.9893;3.96579164795631;24.65056;3.4924381602256;28.43472;2.47501207512206;31.24462;8.01957434917839;21.87254;4.32614143643039;28.03802;3.68090291328092;23.58934;3.76697477400633;27.28158;2.73994685295171;24.2536666666667;3.0144164697887
"205";"precipitation_km3";"West Bank and Gaza";"MENA";"PSE";1.34322;2.23739;1.74362;3.51887;1.85231;2.70396;3.69318;3.17686;2.96457;3.84625;3.14095;2.81667;2.88557;3.9081;2.44247;2.58752;4.53708;2.67289;2.57447;3.52031;2.33165;3.64816;3.59686;2.30924;3.31349;3.85061;2.68399;2.80742;3.75957;2.84442;3.6003;2.13546;2.30359;4.67288;4.99571;2.35618;4.6178;1.81527;2.70643;3.58226;2.35809;1.43965;3.18785;2.71001;3.5293;3.81689;2.14631;2.29092;2.74211;2.2617;2.1381;2.17368;2.23232;2.38953;3.31495;3.35769;2.62169;3.19923;2.931165;0.804333093667852;-0.0324902598970595;-0.0723799563197884;-0.0477918935269208;0.808690353485564;0.58831296732432;0.596159849332312;-0.00154753237564932;0.00105561698817783;0.00105561698817783;2.139082;0.834491474534042;3.276964;0.483028651976257;3.038752;0.546476838411291;3.178454;0.856201605248437;3.03988;0.669051241199058;3.189202;0.566271022982812;3.541588;1.31411324469012;3.015588;1.10219795511968;2.64498;0.808715784623993;2.651586;0.689841086722152;2.449716;0.493156581351197;3.05953666666667;0.387375361288419
"206";"precipitation_km3";"Samoa";"EAP";"WSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"207";"precipitation_km3";"Yemen, Republic of";"MENA";"YEM";64.2737;71.1699;81.5723;83.8977;73.9634;178.617;122.383;101.872;73.2089;105.931;112.002;82.415;61.6093;52.1767;43.5094;81.0996;75.0804;83.3445;78.3092;95.7133;67.3617;80.0189;47.8106;55.8369;46.3561;121.11;38.6397;46.5657;59.5921;62.1384;68.8589;85.0623;48.4408;56.4929;83.7647;92.2146;65.4574;74.1555;108.001;124.268;107.106;80.6951;85.2632;83.4799;81.8325;160.053;108.426;114.081;103.588;81.4;67.5803;45.5385;97.564;75.5272;73.7521;97.8071;70.2952;68.2397;82.0090224137931;27.0200051546416;0.0207235001293091;0.0693038850779784;0.0465819721718088;0.877289358362391;0.604300394409457;0.605494823639761;0.0331588267864332;0.000429463457609599;0.000429463457609599;74.9754;7.95548370685278;116.40238;39.0284678596534;70.34248;27.4205193422189;82.7094;7.90031050497384;59.47684;14.1919993601325;65.60918;32.4753736244404;68.52392;16.2325964559586;92.8193;24.0669971679061;87.67534;10.9981045404651;113.5096;28.818059134855;71.99242;18.6331259676684;78.7806666666667;16.5093956310742
"208";"precipitation_km3";"South Africa";"AFR";"ZAF";594.613;558.998;558.9;635.368;529.629;639.034;524.488;436.148;463.919;672.285;473.545;542.179;481.998;612.255;557.343;596.574;797.308;703.68;829.068;683.255;607.85;519.473;545.144;658.489;476.565;521.093;494.53;624.902;529.01;581.082;727.988;627.185;476.559;622.948;384.529;539.539;469.729;619.568;709.979;604.19;601.322;533.83;739.485;689.537;518.314;446.25;582.441;488.817;712.267;514.008;525.248;587.167;596.114;688.08;583.168;529.736;577.61;426.988;578.815879310345;93.0706248620544;-0.0329938252567396;-0.0296840874834661;-0.0284331518451301;0.805782493246879;0.824569853710774;0.752552607894215;-0.181842720477404;0.0010885925050723;0.0010885925050723;575.5016;40.6248348464336;547.1748;104.718484775612;533.464;57.2127941635435;721.977;93.144146010364;561.5042;72.116104690284;550.1234;52.271980637814;567.8418;136.144451097722;588.601;90.1002540534709;616.4976;96.3910067708601;548.7566;103.896719877482;595.9554;58.5816888353349;511.444666666667;76.9589265604279
"209";"precipitation_km3";"Congo, Dem. Rep.";"AFR";"COD";3309.55;3542.31;3788.34;4117.5;3861.15;3773.55;3563.27;3537.39;3732.22;3533.44;3562.2;3867.44;3622.69;3404.46;3486.27;3268.31;3620.59;3431.24;3645.71;3797.82;3581.4;3536.21;3513.52;3489.92;3659.43;3386.15;3402.43;3556.84;3674.7;3661.71;3668.06;3746.21;3668.17;3454.28;3457.68;3369.26;3381.44;3265.39;3074.94;3513.12;3298.03;3540.89;3627.04;3849.09;3947.78;3575.36;3790.35;3566.54;4135.08;4070.24;3613.96;3758.06;3513.22;3843.2;3781.41;3583.85;3515.27;3723.24;3607.9124137931;208.618315072155;0.0846575333696118;0.0891753053000708;0.0490018148820327;0.527495770353332;0.504594968809556;0.586891006027419;1.04584822664501;0.00716689795622799;0.00716689795622799;3723.77;309.261944878448;3627.974;115.529591577223;3588.612;176.060928005052;3552.734;205.532190009254;3556.096;66.9059782829606;3536.366;137.63202508864;3598.88;134.294178392066;3320.83;163.194643600824;3652.566;257.19247137115;3827.514;267.667231240583;3701.97;134.884244076171;3607.45333333333;105.975083077737
"21";"precipitation_km3";"Bahamas, The";"LCR";"BHS";19.6859;23.2247;24.6752;17.4071;18.6501;19.2536;19.0154;15.1305;24.7755;16.5335;24.1185;27.1314;19.6024;18.034;21.763;21.5924;15.3656;16.9969;19.3157;17.8015;20.3733;22.322;24.0688;16.896;19.0506;22.2471;23.9372;23.602;16.3869;24.5279;22.6336;18.9382;19.4047;21.6333;17.0293;22.204;19.8803;26.1713;23.0206;22.2605;15.4478;18.9961;18.1245;19.4394;19.4469;16.6952;12.367;17.7431;18.0976;20.3297;16.8426;17.053;18.7363;17.9996;21.5618;18.7807;20.1914;18.9645;19.8875465517241;3.03048198611142;-0.210410400529106;-0.19277738472423;-0.124016938898972;0.112884630211941;0.146822522970234;0.169088939717142;-0.037759786520655;0.0442725366508182;0.0442725366508182;20.7286;3.0921640706793;18.9417;3.68987155670763;22.12986;3.61485825697219;18.21442;2.366019853467;20.54214;2.79073322766616;22.14022;3.32336681800249;19.92782;2.22959233426203;22.70734;2.26618197702656;18.29094;1.67806449905836;17.04652;2.93217483056519;18.43866;1.90412892630725;19.3122;0.76693551880194
"210";"precipitation_km3";"Zambia";"AFR";"ZMB";799.92;757.681;700.196;929.056;932.07;828.393;651.913;679.978;692.146;810.314;761.224;893.854;719.054;726.046;651.549;656.837;876.644;712.579;853.184;784.402;947.552;835.265;731.494;673.423;734.555;661.039;716.189;715.303;825.64;602.225;718.453;784.134;655.707;711.845;581.082;728.526;574.296;582.624;707.064;786.607;740.069;590.546;815.233;809.401;698.927;755.272;833.992;625.234;845.585;799.211;763.255;783.217;775.375;780.275;815.996;709.862;730.38;627.169;744.639;89.3208652017319;-0.17371894169973;-0.109723461195361;-0.0756200846944949;0.192184028389646;0.41123602261991;0.401750935308055;-0.91886289950475;0.0301782707052748;0.0301782707052748;823.7846;103.70769333468;732.5488;80.8265805703792;750.3454;89.5033566677809;776.7292;92.7045890757302;784.4578;108.172628255488;704.0792;82.5778207401963;690.2442;76.1361110032552;675.8234;93.5688066013455;730.8352;92.3038860243706;771.8588;89.1882613671777;783.6236;19.6358727537128;689.137;54.6376413198813
"211";"precipitation_km3";"Zimbabwe";"AFR";"ZWE";336.062;258.829;227.957;263.209;320.911;240.134;221.701;161.424;261.878;268.536;203.766;339.731;169.774;237.078;279.492;278.224;367.981;262.826;310.149;351.028;381.588;231.025;257.199;321.469;180.657;184.043;220.453;298.301;269.53;185.558;253.431;250.62;239.738;203.442;179.44;261.164;184.047;177.363;279.774;312.956;265.812;262.658;357.526;344.023;161.464;218.424;287.828;231.886;277.13;286.636;258.084;251.193;280.058;281.477;229.536;247.963;262.797;164.062;256.914568965517;54.7743577656143;-0.094705958099047;-0.0557691716140146;-0.0417422867513612;0.479473260431159;0.676793985420798;0.643471151388258;-0.30718868620999;0.00896921849945963;0.00896921849945963;281.3936;45.4025603110662;230.7346;42.9324211034039;245.9682;66.2965407936191;314.0416;45.272903444555;274.3876;78.533070122083;231.577;50.9742466300386;225.3342;32.4877566199946;243.0608;59.9160942543821;278.2966;78.4976830091182;260.3808;32.7702102098842;260.0696;21.6382200816056;224.940666666667;53.2416277956763
"212";"precipitation_km3";"Serbia";"ECA";"SRB";52.1554;58.3242;58.2102;44.083;53.9669;53.7808;59.1703;52.9015;59.243;57.6397;57.9201;63.2087;62.8328;53.3572;59.9109;52.1809;67.5728;57.884;60.9663;55.9491;60.812;60.9582;67.0579;68.2732;54.1821;47.5163;51.2306;52.0369;52.1092;63.0328;44.2931;52.7498;44.3034;60.7743;48.1628;44.2889;53.2986;64.7077;65.1439;57.7077;56.9618;69.7984;34.5811;59.3643;55.24;50.1074;63.5951;68.1515;59.1665;66.548;50.9801;64.7801;74.41;39.2404;50.1212;54.0966;78.3684;56.4739;56.9979655172414;8.28356787212632;0.0853952705085101;0.0627826140453413;0.0526315789473684;0.52389068022179;0.638808468324324;0.559492975944418;0.0418891814574435;0.00729235222522197;0.00729235222522197;53.34794;5.83200463460035;56.54706;3.01187835295518;59.44594;4.03875951784703;58.91062;5.79596547669152;62.25668;5.66176251683166;53.18516;5.81825753580915;50.05668;6.9286748449469;57.02936;8.68188776868257;55.18912;12.8325626983467;61.5137;7.23446298663557;55.90636;13.7533476958521;62.9796333333333;13.3799661234001
"213";"precipitation_km3";"Kosovo";"ECA";"XRK";10.1085;10.6811;10.3361;7.8259;10.9429;10.4403;9.45503;7.71159;8.24127;9.73363;9.52022;9.46708;8.51163;8.40772;9.52863;11.1718;10.3681;7.85693;11.8037;7.09687;9.22617;11.0193;9.94178;11.6766;7.81136;9.02437;8.38853;8.20185;9.07775;9.25925;6.70491;8.09389;6.71075;8.7934;7.59504;7.11151;9.1597;10.7017;10.5408;8.4634;9.7982;9.34926;7.03427;7.57042;9.21223;8.85321;10.3253;10.1872;9.43357;10.142;8.35602;10.4123;11.4077;5.84625;8.4961;8.26412;12.4807;8.54295;9.17970448275862;1.4188423133435;-0.107597170284976;-0.120858839090713;-0.0804597701149425;0.421434309631589;0.365159956902827;0.372306038144551;-0.00904035743947836;0.0115771510533347;0.0115771510533347;9.9789;1.24520860099824;9.116364;1.11665773699017;9.087056;0.574379963813154;9.65948;2.07383039384854;9.935042;1.51832225071623;8.79035;0.465033034525505;7.579598;0.902500132448744;9.195422;1.49655745543564;8.592876;1.21276450856298;9.788256;0.62706071702029;8.903674;2.14242745510321;9.76259;2.35807718730749
"214";"precipitation_km3";"Disputed Area - China and India";"Other";"XXX";103.854;93.6889;82.8772;91.6266;103.147;89.0195;89.3492;99.1439;105.782;72.2145;98.8544;89.0057;107.041;97.6303;78.8907;108.201;100.183;88.1785;84.5656;113.042;97.2288;86.9064;100.707;97.3838;78.4777;91.2617;92.9969;97.993;98.1346;97.112;114.774;99.0907;108.032;116.579;87.0117;107.389;90.1912;103.593;99.2863;84.2037;114.661;97.4664;100.19;97.2388;93.7983;91.5613;98.8559;87.9059;89.5306;94.5711;100.622;83.2631;108.639;77.4205;99.2983;106.965;88.4187;91.9517;95.9828465517241;9.76975385540308;0.0497077389227207;0.0368205727644652;0.0199637023593466;0.710971811866252;0.783282559969239;0.824809382538614;0.0287579716386206;0.00247085930880893;0.00247085930880893;95.03874;8.72955485222471;91.10182;12.6917426481551;94.28442;10.7196252703628;98.83402;12.3344504621;92.14074;9.23086968264638;95.49964;3.16162165715634;105.09748;12.2193350128802;96.93264;9.57481725637623;100.6709;8.14301731915142;92.48496;4.34425016176555;93.84858;13.00259002726;95.7784666666667;9.84755900024637
"215";"precipitation_km3";"Disputed Area - China and India";"Other";"XXX";1.54026;3.22367;4.73459;3.38212;3.19481;3.18339;2.40076;2.28766;5.58335;3.01522;1.22016;6.30819;3.61302;3.26927;5.17636;2.95767;6.23128;2.83137;5.13793;5.9342;3.56196;2.15912;1.58428;3.19968;2.39217;4.0323;2.02991;2.41674;3.87335;5.08943;6.44253;2.24383;6.14415;2.73859;7.00977;4.61267;2.57128;3.87817;4.89286;2.86676;3.95539;3.95776;3.76115;3.67457;5.36039;6.45548;4.33288;3.81164;6.1967;3.17643;4.22867;1.67239;4.80056;3.06001;2.91967;2.33441;2.07828;4.09287;3.77300137931034;1.44995729529304;0.0957767700908879;0.107201082777077;0.0647307924984876;0.474496376509933;0.422123852143862;0.472908676259077;0.00822367652034873;0.00917318968904408;0.00917318968904408;3.21509;1.1338341693784;3.294076;1.33619554588017;3.9174;1.94220753297633;4.61849;1.62435550824011;2.579442;0.798768675662735;3.488346;1.25329156569012;4.915774;2.24188122109089;3.764348;1.02898256397764;4.141852;0.692238990464998;4.794626;1.459646930761;3.33626;1.22054237591327;2.83518666666667;1.09668872950958
"216";"precipitation_km3";"Disputed Area - China and India";"Other";"XXX";0.297374;0.377051;0.286577;0.336006;0.263754;0.387059;0.266925;0.300323;0.502336;0.214243;0.239964;0.527206;0.223134;0.417532;0.427159;0.406908;0.336588;0.414158;0.45781;0.517641;0.51124;0.269303;0.32445;0.291292;0.18147;0.411835;0.328591;0.510048;0.388919;0.310747;0.451225;0.240232;0.485346;0.185726;0.367314;0.291092;0.287836;0.485978;0.604672;0.507887;0.529635;0.417394;0.429958;0.276501;0.374365;0.362409;0.306817;0.328893;0.397372;0.36151;0.353266;0.189721;0.408251;0.345137;0.234706;0.401685;0.24873;0.609855;0.365709586206897;0.105046359218461;0.0960282778352426;0.0851148912608816;0.0477918935269208;0.473331444280428;0.524255768443009;0.596159849332312;0.00059735261004646;0.00922143014400299;0.00922143014400299;0.3121524;0.0447094224666345;0.3341772;0.113056450922537;0.366999;0.131028739202512;0.426621;0.0669090127486574;0.315551;0.121530313160956;0.390028;0.0789644816673927;0.3459686;0.130209940967654;0.435493;0.140592850949115;0.4055706;0.0918684719166483;0.3514002;0.0347528556481334;0.3062162;0.0905875999941493;0.42009;0.181264652993903
"217";"precipitation_km3";"Anguilla (U.K.)";"Other";"AIA";0.718466;0.544023;0.682681;0.624372;0.653829;0.655037;0.540264;0.685608;0.587999;0.499725;0.536876;0.708348;0.624734;0.616499;0.574719;0.608722;0.576709;0.653784;0.54294;0.570735;0.563704;0.7714;0.438216;0.563156;0.447359;0.52136;0.551529;0.440953;0.565724;0.717474;0.567986;0.605914;0.515269;0.39287;0.609587;0.512158;0.321545;0.444681;0.52929;0.493382;0.602192;0.605979;0.359062;0.478607;0.505301;0.567416;0.59206;0.676152;0.722862;0.496342;0.656792;0.364404;0.592687;0.515586;0.317584;0.429227;0.445828;0.275785;0.551439534482759;0.108037204395136;-0.465036522473838;-0.444030883755268;-0.321234119782214;0.000235146441820196;0.000545161151466455;0.000368123786005045;-0.00297516475437571;0.216258967234564;0.216258967234564;0.6446742;0.0661747692530922;0.5937266;0.0773442186223379;0.6122352;0.0642233302679018;0.590578;0.0423664844718086;0.556767;0.134332345364026;0.559408;0.100705099401669;0.5383252;0.089742766626063;0.4602112;0.0837259737877082;0.5102282;0.101858914463585;0.6109664;0.0896697135648375;0.4894106;0.145360525882373;0.383613333333333;0.093750255478763
"218";"precipitation_km3";"British Virgin Islands (U.K.)";"Other";"VGB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"219";"precipitation_km3";"Montserrat (U.K.)";"Other";"MSR";0.547777;0.404201;0.474501;0.402214;0.414986;0.390604;0.34871;0.409962;0.439852;0.357235;0.338351;0.465137;0.427593;0.393545;0.37795;0.352094;0.379657;0.458881;0.380824;0.393293;0.368716;0.568883;0.385078;0.447713;0.406023;0.404536;0.457667;0.396792;0.483133;0.531792;0.496248;0.471386;0.429362;0.392484;0.529508;0.438422;0.287534;0.390068;0.464183;0.388395;0.520851;0.419256;0.331554;0.363336;0.430671;0.420199;0.51043;0.547747;0.511726;0.387746;0.518286;0.318928;0.471624;0.450588;0.331898;0.388486;0.39275;0.267555;0.422050362068966;0.0664144583983058;-0.00471047811278394;0.00975114583653758;0.0175438596491228;0.972005440873424;0.942081974511765;0.845759661445291;-1.85258543788224e-05;2.21886040511021e-05;2.21886040511021e-05;0.4487358;0.062768782278295;0.3892726;0.0376159272622648;0.4005152;0.0482994409615681;0.3929498;0.0398119670162126;0.4352826;0.0803295089198235;0.454784;0.0561919547666746;0.4637976;0.0540830588890828;0.3937204;0.0676026303060761;0.4131336;0.0726001283490601;0.4755696;0.0680275640479652;0.4182648;0.0883505205259143;0.349597;0.0710824362764811
"22";"precipitation_km3";"Bosnia and Herzegovina";"ECA";"BIH";53.9981;63.7832;58.2304;49.3365;54.9417;59.7751;64.8043;55.9177;62.8631;52.6518;59.1363;64.7129;62.9049;45.1633;56.7984;48.2909;63.0255;48.9864;62.6501;58.4978;61.2837;60.3805;62.3467;60.1929;49.775;42.4051;59.6422;51.5141;54.2893;55.0544;50.7495;51.3403;42.442;62.3636;49.0882;51.3322;48.468;64.568;65.6015;51.9298;55.9666;68.5834;44.6988;61.5845;60.8881;43.688;64.7623;65.7379;50.9851;51.9501;53.514;61.4509;82.211;42.0365;51.5711;70.1843;83.5411;52.9441;57.0264344827586;8.60868176860871;0.0882379109896841;0.0115352671567874;0.00907441016333938;0.510115482772492;0.931475111804626;0.919852287162082;0.0449823864160696;0.00778592893582359;0.00778592893582359;56.05798;5.36343902612867;59.2024;4.97015110031878;57.74316;7.68614213425695;56.29014;7.21145593434502;58.79576;5.11459999296133;52.58102;6.39499332110676;51.19672;7.17653831502348;56.3799;8.06169515486662;58.34428;8.85525424293396;55.42468;9.5274063654281;58.1567;15.1182566853788;68.8898333333333;15.3395187412557
"220";"precipitation_km3";"Svalbard (Nor.)";"Other";"SJM";31.6886;32.6158;30.9847;31.5136;29.778;30.7785;32.9603;30.5115;32.6518;34.1438;27.9089;29.3622;28.1041;27.0836;37.8677;31.8258;34.6155;33.4198;32.6726;31.4772;30.8236;29.3289;28.8102;30.6748;30.8509;33.3539;32.1254;29.5033;27.6834;24.2993;26.8386;31.9368;28.7979;28.7367;30.0915;31.7723;27.7482;28.8501;30.9527;29.1525;16.1347;27.3956;25.1918;24.5263;24.4448;28.7785;28.2061;31.954;35.2008;32.6825;30.545;24.9686;17.8698;33.1254;34.8665;27.1474;30.317;37.5308;29.9169068965517;3.86919296503203;-0.248491224888281;-0.229505675351441;-0.180883242589232;0.0599888243147955;0.0831753119814136;0.0448895685149844;-0.0569353594389241;0.0617478888464786;0.0617478888464786;31.31614;1.04194051557659;32.20918;1.53556267439659;30.0653;4.43730483120103;32.80218;1.26444303628119;30.09768;0.958644244232448;29.39306;3.60677891240924;29.2803;1.88448582509925;29.69516;1.63517406963296;23.53864;4.30766770340982;31.36438;2.89243489243924;28.27506;6.91606138622265;31.6650666666667;5.3213449139605
"221";"precipitation_km3";"British Indian Ocean Territory (U.K.)";"Other";"IOT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"222";"precipitation_km3";"Christmas Island (Aus.)";"Other";"CXR";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"223";"precipitation_km3";"Cocos (Keeling) Islands (Aus.)";"Other";"CCK";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"224";"precipitation_km3";"Saint Helena (U.K.)";"Other";"SHN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"225";"precipitation_km3";"Cook Islands (N.Z.)";"Other";"COK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"226";"precipitation_km3";"Jarvis Island (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
